cdmTableName,cdmFieldName,isRequired,isRequiredThreshold,isRequiredNotes,cdmDatatype,cdmDatatypeThreshold,cdmDatatypeNotes,isPrimaryKey,isPrimaryKeyThreshold,isPrimaryKeyNotes,isForeignKey,isForeignKeyThreshold,isForeignKeyNotes,fkTableName,fkFieldName,fkDomain,fkDomainThreshold,fkDomainNotes,fkClass,fkClassThreshold,fkClassNotes,isStandardValidConcept,isStandardValidConceptThreshold,isStandardValidConceptNotes,measureValueCompleteness,measureValueCompletenessThreshold,measureValueCompletenessNotes,standardConceptRecordCompleteness,standardConceptRecordCompletenessThreshold,standardConceptRecordCompletenessNotes,sourceConceptRecordCompleteness,sourceConceptRecordCompletenessThreshold,sourceConceptRecordCompletenessNotes,sourceValueCompleteness,sourceValueCompletenessThreshold,sourceValueCompletenessNotes,standardConceptFieldName,plausibleValueLow,plausibleValueLowThreshold,plausibleValueLowNotes,plausibleValueHigh,plausibleValueHighThreshold,plausibleValueHighNotes,plausibleTemporalAfter,plausibleTemporalAfterTableName,plausibleTemporalAfterFieldName,plausibleTemporalAfterThreshold,plausibleTemporalAfterNotes,plausibleDuringLife,plausibleDuringLifeThreshold,plausibleDuringLifeNotes,plausibleStartBeforeEnd,plausibleStartBeforeEndFieldName,plausibleStartBeforeEndThreshold,plausibleStartBeforeEndNotes,plausibleAfterBirth,plausibleAfterBirthThreshold,plausibleAfterBirthNotes,plausibleBeforeDeath,plausibleBeforeDeathThreshold,plausibleBeforeDeathNotes,withinVisitDates,withinVisitDatesThreshold,withinVisitDatesNotes
CARE_SITE,place_of_service_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,Yes,0,,Yes,100,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARE_SITE,location_id,,,,integer,0,,,,,Yes,0,,LOCATION,LOCATION_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARE_SITE,care_site_source_value,,,,varchar(50),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARE_SITE,place_of_service_source_value,,,,varchar(50),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVIDER,provider_id,Yes,0,,integer,0,,Yes,0,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVIDER,provider_name,,,,varchar(255),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVIDER,npi,,,,varchar(20),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVIDER,dea,,,,varchar(20),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVIDER,specialty_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,Yes,0,,Yes,100,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVIDER,care_site_id,,,,integer,0,,,,,Yes,0,,CARE_SITE,CARE_SITE_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVIDER,year_of_birth,,,,integer,0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVIDER,gender_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,Gender,0,,,,,Yes,0,,Yes,100,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVIDER,provider_source_value,,,,varchar(50),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVIDER,specialty_source_value,,,,varchar(50),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,Yes,100,,SPECIALTY_CONCEPT_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVIDER,specialty_source_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,,,,Yes,100,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVIDER,gender_source_value,,,,varchar(50),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,Yes,100,,GENDER_CONCEPT_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVIDER,gender_source_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYER_PLAN_PERIOD,payer_plan_period_id,Yes,0,,integer,0,,Yes,0,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYER_PLAN_PERIOD,person_id,Yes,0,,integer,0,,,,,Yes,0,,PERSON,PERSON_ID,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYER_PLAN_PERIOD,payer_plan_period_start_date,Yes,0,,date,0,,,,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,PAYER_PLAN_PERIOD_END_DATE,1,,Yes,1,,Yes,1,,,,
PAYER_PLAN_PERIOD,payer_plan_period_end_date,Yes,0,,date,0,,,,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,Yes,PAYER_PLAN_PERIOD,PAYER_PLAN_PERIOD_START_DATE,1,,,,,,,,,Yes,1,,Yes,1,,,,
PAYER_PLAN_PERIOD,payer_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYER_PLAN_PERIOD,payer_source_value,,,,varchar(50),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,Yes,100,,PAYER_CONCEPT_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYER_PLAN_PERIOD,payer_source_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYER_PLAN_PERIOD,plan_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYER_PLAN_PERIOD,plan_source_value,,,,varchar(50),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,Yes,100,,PLAN_CONCEPT_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYER_PLAN_PERIOD,plan_source_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYER_PLAN_PERIOD,sponsor_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYER_PLAN_PERIOD,sponsor_source_value,,,,varchar(50),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,Yes,100,,SPONSOR_CONCEPT_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYER_PLAN_PERIOD,sponsor_source_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYER_PLAN_PERIOD,family_source_value,,,,varchar(50),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYER_PLAN_PERIOD,stop_reason_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYER_PLAN_PERIOD,stop_reason_source_value,,,,varchar(50),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,Yes,100,,STOP_REASON_CONCEPT_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYER_PLAN_PERIOD,stop_reason_source_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST,cost_id,Yes,0,,INTEGER,0,,Yes,0,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST,cost_event_id,Yes,0,,INTEGER,0,,,,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST,cost_domain_id,Yes,0,,VARCHAR(20),0,,,,,Yes,0,,DOMAIN,DOMAIN_ID,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST,cost_type_concept_id,Yes,0,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,Yes,0,,Yes,0,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST,currency_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST,total_charge,,,,FLOAT,0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST,total_cost,,,,FLOAT,0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST,total_paid,,,,FLOAT,0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST,paid_by_payer,,,,FLOAT,0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST,paid_by_patient,,,,FLOAT,0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST,paid_patient_copay,,,,FLOAT,0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST,paid_patient_coinsurance,,,,FLOAT,0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST,paid_patient_deductible,,,,FLOAT,0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST,paid_by_primary,,,,FLOAT,0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST,paid_ingredient_cost,,,,FLOAT,0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST,paid_dispensing_fee,,,,FLOAT,0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST,payer_plan_period_id,,,,INTEGER,0,,,,,Yes,0,,PAYER_PLAN_PERIOD,PAYER_PLAN_PERIOD_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST,amount_allowed,,,,FLOAT,0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST,revenue_code_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST,revenue_code_source_value,,,,VARCHAR(50),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST,drg_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST,drg_source_value,,,,VARCHAR(3),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRUG_ERA,drug_era_id,Yes,0,,integer,0,,Yes,0,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRUG_ERA,person_id,Yes,0,,integer,0,,,,,Yes,0,,PERSON,PERSON_ID,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRUG_ERA,drug_concept_id,Yes,0,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,Drug,0,,Ingredient,0,,Yes,0,,Yes,0,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRUG_ERA,drug_era_start_date,Yes,0,,date,0,,,,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,'19500101',1,,"DATEADD(dd,1,GETDATE())",1,,Yes,PERSON,BIRTH_DATETIME,1,,Yes,1,,Yes,DRUG_ERA_END_DATE,1,,Yes,1,,Yes,1,,,,
DRUG_ERA,drug_era_end_date,Yes,0,,date,0,,,,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,'19500101',1,,"DATEADD(dd,1,GETDATE())",1,,Yes,DRUG_ERA,DRUG_ERA_START_DATE,1,,,,,,,,,Yes,1,,Yes,1,,,,
DRUG_ERA,drug_exposure_count,,,,integer,0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
DRUG_ERA,gap_days,,,,integer,0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
DOSE_ERA,dose_era_id,Yes,0,,integer,0,,Yes,0,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOSE_ERA,person_id,Yes,0,,integer,0,,,,,Yes,0,,PERSON,PERSON_ID,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOSE_ERA,drug_concept_id,Yes,0,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,Drug,0,,Ingredient,0,,Yes,0,,Yes,0,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOSE_ERA,unit_concept_id,Yes,0,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,Unit,0,,,,,Yes,0,,Yes,0,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOSE_ERA,dose_value,Yes,0,,float,0,,,,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
DOSE_ERA,dose_era_start_date,Yes,0,,date,0,,,,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,'19500101',1,,"DATEADD(dd,1,GETDATE())",1,,Yes,PERSON,BIRTH_DATETIME,1,,Yes,1,,Yes,DOSE_ERA_END_DATE,1,,Yes,1,,Yes,1,,,,
DOSE_ERA,dose_era_end_date,Yes,0,,date,0,,,,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,'19500101',1,,"DATEADD(dd,1,GETDATE())",1,,Yes,PERSON,BIRTH_DATETIME,1,,,,,,,,,Yes,1,,Yes,1,,,,
CONDITION_ERA,condition_era_id,Yes,0,,integer,0,,Yes,0,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONDITION_ERA,person_id,Yes,0,,integer,0,,,,,Yes,0,,PERSON,PERSON_ID,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONDITION_ERA,condition_concept_id,Yes,0,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,Condition,0,,,,,Yes,0,,Yes,0,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONDITION_ERA,condition_era_start_date,Yes,0,,date,0,,,,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,'19500101',1,,"DATEADD(dd,1,GETDATE())",1,,Yes,PERSON,BIRTH_DATETIME,1,,Yes,1,,Yes,CONDITION_ERA_END_DATE,1,,Yes,1,,Yes,1,,,,
CONDITION_ERA,condition_era_end_date,Yes,0,,date,0,,,,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,'19500101',1,,"DATEADD(dd,1,GETDATE())",1,,Yes,PERSON,BIRTH_DATETIME,1,,,,,,,,,Yes,1,,Yes,1,,,,
CONDITION_ERA,condition_occurrence_count,,,,integer,0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
DEATH,cause_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,Yes,0,,Yes,100,,Yes,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEATH,cause_source_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,,,,Yes,100,,,,,Yes,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEATH,cause_source_value,,,,varchar(50),0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,Yes,10,,CAUSE_SOURCE_CONCEPT_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEATH,death_date,Yes,0,,date,0,,,,,,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,'19500101',1,,"DATEADD(dd,1,GETDATE())",1,,Yes,PERSON,BIRTH_DATETIME,1,,,,,,,,,Yes,1,,,,,,,
DEATH,death_datetime,,,,datetime,0,,,,,,,,,,,,,,,,,,,Yes,100,,,,,,,,,,,,'19500101',1,,"DATEADD(dd,1,GETDATE())",1,,Yes,PERSON,BIRTH_DATETIME,1,,,,,,,,,Yes,1,,,,,,,
DEATH,death_type_concept_id,,,,integer,0,,,,,Yes,0,,CONCEPT,CONCEPT_ID,Type Concept,0,,,,,Yes,0,,Yes,100,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEATH,person_id,Yes,0,,integer,0,,,,,Yes,0,,PERSON,PERSON_ID,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
